Id	Name	2011	|2011|	2012	|2012|	2013	|2013|	2014	|2014|	2015	|2015|	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
5973	Департамент труда и социальной защиты населения города Москвы	965865.5	258	1223573	425	1889136.5	208	2125589	197	2091337	243	2371743.0	246	2479373	261	3038070	255	3483425	255	4044411.5	228	9,34	73	318	2,5	1673
5974	Департамент спорта города Москвы	-1	0	938033	153	1611520.0	178	1749577.0	176	1973725	163	1986000.0	146	1999095.0	164	2580509	141	2590314.5	128	-1	0	6,11	52	176	1,5	741
5975	Департамент территориальных органов исполнительной власти города Москвы	-1	0	-1	0	2184472.5	20	2319528.0	20	1897264	21	2736498	25	2284046	21	2947355.5	24	2992460	15	-1	0	7,06	37	36	5,0	77
5976	Департамент финансов города Москвы	-1	0	-1	0	2019781	73	2258547	95	2427184.5	74	2660593.5	80	2774368.5	76	3433440	73	3651238	109	3713451.5	74	8,58	40	83	2,75	451
5977	Департамент экономической политики и развития города Москвы	1654636.5	34	2196271.5	32	2048198.0	42	2644597	33	3242145	35	2964017.5	54	1604741.5	128	1750673.0	120	2061409.0	118	-1	0	4,86	70	24	3,05	350
5978	Комитет ветеринарии города Москвы	-1	0	854719	63	972126	47	948148.0	48	1076171.0	46	1172127	49	1139286	47	1377183.0	48	1673757.0	46	-1	0	3,95	52	95	2,25	294
5980	Комитет города Москвы по ценовой политике в строительстве и государственной экспертизе проектов	900078	7	875198	11	1432027	25	1203803.0	20	1656133	19	2443970	11	3231137	13	3123041	13	3013662.0	12	-1	0	7,11	70	234	2,09	63
5981	Комитет государственного строительного надзора города Москвы	-1	0	771247.0	382	1840927.5	44	2022868.0	46	1918274.5	52	2359192	45	2181821	49	2754907	53	1868031.0	352	-1	0	4,41	52	142	2,5	257
5982	Комитет государственных услуг города Москвы	2458687.0	14	2353026	17	-1	0	2945602	7	3050657.0	10	2363961.0	20	2637405	19	2530568	11	2618103	9	-1	0	6,17	70	6	2,0	53
5983	Комитет общественных связей и молодежной политики города Москвы	-1	0	-1	0	2090746	13	1912231	11	-1	0	-1	0	-1	0	3174664	9	2777603.0	16	-1	0	6,55	37	32	0,92	24
5984	Комитет по архитектуре и градостроительству города Москвы	-1	0	3179041.5	10	2730632.5	6	2477209	7	2240370.0	6	2281812.0	12	2500175.0	14	2734695.5	16	-1	0	-1	0	6,85	43	-13	2,04	52
5985	Московская административная дорожная инспекция	-1	0	-1	0	799856.5	26	2263070	27	2270772	21	2510544	25	1899560	23	1712814	95	2506131.0	80	-1	0	5,91	37	213	6,67	122
5986	Объединение административно-технических инспекций города Москвы	-1	0	1603792.0	28	1690974.0	26	1778908.0	30	1743307.5	26	1929646.5	22	1907914.0	22	3069501.0	20	3591750	17	-1	0	8,47	52	123	1,5	126
5988	Управление делами мэра и правительства Москвы	989278	45	1090562.0	54	1172184.5	52	1070784.0	56	1679600	41	1694394.5	36	1760879.0	34	2057189	35	2421254	33	2749621	27	6,35	73	177	2,5	275
5989	Управление записи актов гражданского состояния города Москвы	1118794.0	46	1170055	45	1334055.5	46	1321473	49	1354175	47	1365041.0	48	1434781	47	1877678	43	-1	0	-1	0	4,7	60	67	1,0	296
5990	Управление по обеспечению деятельности мировых судей города Москвы	-1	0	-1	0	-1	0	1964839.0	18	1755699.5	24	2145245	23	2289220	25	2822758	21	3014790.0	22	-1	0	7,11	28	53	2,5	99
6101	Федеральная служба войск национальной гвардии Российской Федерации	-1	0	-1	0	-1	0	-1	0	3243853.0	132	1324150	473	1464468.5	532	1607043.5	536	1672644	527	2133223.0	80	4,93	19	-34	1,5	1230
6119	Судебный департамент при Верховном Суде РФ	655927.0	178	702032.0	180	993978	179	1140205	169	880568	789	896577.0	896	898834.0	854	928197.5	830	1059188.0	850	1139721.0	846	2,63	73	73	2,33	4143
6120	Агентство по имуществу Калининградской области	-1	0	-1	0	-1	0	775821	7	803666.5	6	636678	23	573761	23	686153.5	24	791648.5	22	862120	21	1,99	31	11	2,08	84
6122	ФГБОУ ВО Дагестанский государственный педагогический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	956588.0	14	657869	9	-1	0	1,55	6	-31	0,83	7
6126	ФГБОУ ВО Ивановский государственный политехнический университет	-1	0	-1	0	-1	0	602368	11	-1	0	-1	0	-1	0	1373438.5	8	1615962.5	6	2144712.0	6	4,95	31	256	5,32	22
6127	ФГАОУ ВО Дальневосточный федеральный университет	-1	0	-1	0	-1	0	-1	0	-1	0	1436111	11	1392514	15	2030077.0	22	1865481.5	24	3489447	19	8,06	16	142	1,5	49
6128	ФГБОУ ВО Владивостокский государственный университет экономики и сервиса	-1	0	-1	0	-1	0	-1	0	-1	0	3266389.0	6	-1	0	873251.5	18	912265	19	-1	0	2,15	14	-72	1,5	31
6129	ФГБОУ ВО Санкт-петербургский государственный технологический институт (технический университет)	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2175865.0	8	2494395.5	8	2471536	7	5,71	8	13	3,75	18
6130	ФГБОУ ВО Санкт-Петербургский государственный экономический университет	-1	0	-1	0	-1	0	1250396.5	20	1359564.5	10	1643837	7	-1	0	2815858	15	3065592	13	3285010	11	7,59	31	162	0,83	47
6131	ФГБОУ ВО Высшая школа народных искусств (академия)	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1325734	11	832950	29	963356	29	-1	0	2,27	10	-27	2,67	28
6136	ФГАОУ ВО Санкт-Петербургский государственный электротехнический университет ЛЭТИ им. В.И. Ульянова (Ленина)	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3137984.0	10	3852948.0	10	4194677.0	16	9,69	8	33	6,0	21
6139	ФГАОУ ВО Санкт-Петербургский политехнический университет Петра Великого	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1162295	19	2375532	17	5,49	2	104	5,75	12
6141	ФГБОУ ВО Российский государственный гидрометеорологический университет	-1	0	-1	0	927376.5	6	-1	0	-1	0	-1	0	-1	0	2914959	11	2943609.0	10	-1	0	6,94	37	217	3,25	13
6142	ФГБОУ ВО Санкт-Петербургский государственный лесотехнический университет имени С.М.Кирова	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1524472	15	1334630.5	12	931690	17	2,15	8	-38	2,42	26
6144	ФГБОУ ВО Санкт-Петербургская государственная художественно-промышленная академия имени А. Л. Штиглица	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3265600.5	8	3770949.5	6	3757549	7	8,68	8	15	4,75	12
6145	ФГБОУ ВО Омский государственный университет имени Ф.М. Достоевского	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2087035	9	2608348.0	10	3478553	9	8,04	8	66	6,0	15
6146	ФГБОУ ВО Омский государственный технический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3048732.0	16	2659737	11	1870775	13	4,32	8	-38	0,33	16
6149	ФГБОУ ВО Сибирский государственный автомобильно-дорожный университет (СибАДИ)	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1688320	9	1790861	9	-1	0	4,22	6	6	3,33	14
6150	ФГБОУ ВО Омский государственный педагогический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	978037	11	1146725.5	10	1323404.5	10	3,06	8	35	1,33	30
6151	ФГБОУ ВО Ростовский государственный экономический университет (РИНХ)	-1	0	-1	0	-1	0	-1	0	1173622	9	1258324	9	-1	0	1207589	25	1719947.0	28	1732964	27	4,0	19	47	1,25	54
6153	ФГБОУ ВО Донской государственный технический университет	-1	0	-1	0	1372102	9	1181828.5	8	1492787	9	1661225	7	1878230.5	12	1797381	27	1851830	59	-1	0	4,37	37	34	1,33	59
6154	ФГБОУ ВО Сахалинский государственный университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2704801	13	2678366	9	2602378.0	8	6,01	8	-3	0,0	22
6158	ФГБОУ ВО Самарский государственный технический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1370820	27	1323132	23	3,06	2	-3	5,5	27
6160	ФГБОУ ВО Тольяттинский государственный университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1984634.5	22	2491167.5	22	-1	0	5,87	6	25	5,88	22
6161	ФГБОУ ВО Самарский государственный социально-педагогический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2483182.5	8	2439605	9	2268736	9	5,24	8	-8	-2,25	20
6162	ФГБОУ ВО Самарский государственный экономический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1840891.5	10	1786770.5	10	4,13	2	-2	1,5	9
6163	ФГАОУ ВО Самарский национальный исследовательский университет имени академика С.П. Королева	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2483218.0	12	3508513	9	8,11	2	41	3,67	15
6165	ФГБОУ ВО Уфимский государственный авиационный технический университет	-1	0	-1	0	-1	0	-1	0	1045117.0	6	890057.5	6	-1	0	-1	0	1595444	15	1811124	13	4,18	19	73	2,9	24
6166	ФГБОУ ВО Башкирский государственный университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2026121	29	1447417	33	-1	0	3,41	6	-28	0,25	34
6168	ФГБОУ ВО Тамбовский государственный технический университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1201462.5	28	1472857	31	1670520	25	3,86	8	39	1,58	54
6169	ФГБОУ ВО Тамбовский государственный университет имени Г.Р. Державина	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2581316.5	8	2360118.5	10	2591857	9	5,99	8	0	1,71	18
6170	ФГБОУ ВО Ижевский государственный технический университет имени М.Т. Калашникова	-1	0	-1	0	2828440.5	6	2021369	7	1562285	7	1602735	7	1701946.5	10	1531219	11	1531219	45	1458568	37	3,37	40	-48	0,0	52
6172	ФГБОУ ВО Удмуртский государственный университет	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	858753.5	18	956019.5	22	-1	0	2,25	6	11	-1,17	15
6173	ФГБОУ ВО Национальный исследовательский Мордовский государственный университет имени Н. П. Огарева	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1176173.5	18	1317477.0	16	861451.0	18	1,99	8	-26	1,0	41
