1996,Татарстан,3761178.0
1996,Тверская область,1612273.0
1996,Томская область,1069603.0
1996,Тульская область,1809657.0
1996,Тюменская область,1386063.0
1996,Удмуртия,1612618.0
1996,Ульяновская область,1470364.0
1996,Хабаровский край,1543701.0
1996,Хакасия,570247.0
1996,Ханты-Мансийский автономный округ,1303285.0
1996,Челябинская область,3679343.0
1996,Чечня,1224986.0
1996,Чувашия,1343966.0
1996,Чукотский автономный округ,84451.0
1996,Якутия,1020320.0
1996,Ямало-Ненецкий автономный округ,487050.0
1996,Ярославская область,1446797.0
1997,Адыгея,450075.0
1997,Алтайский край,2676677.0
1997,Амурская область,974942.0
1997,Архангельская область,1412345.0
1997,Астраханская область,1020576.0
1997,Башкортостан,4098089.0
1997,Белгородская область,1478580.0
1997,Брянская область,1459181.0
1997,Бурятия,1028533.0
1997,Владимирская область,1612692.0
1997,Волгоградская область,2746454.0
1997,Вологодская область,1324722.0
1997,Воронежская область,2484790.0
1997,Дагестан,2283187.0
1997,Еврейская автономная область,204403.0
1997,Забайкальский край,1234397.0
1997,Ивановская область,1235701.0
1997,Ингушетия,291209.0
1997,Иркутская область,2708178.0
1997,Кабардино-Балкария,846310.0
1997,Калининградская область,944252.0
1997,Калмыкия,313103.0
1997,Калужская область,1086767.0
1997,Камчатский край,397007.0
1997,Карачаево-Черкесия,439201.0
1997,Карелия,756003.0
1997,Кемеровская область,3024528.0
1997,Кировская область,1595919.0
1997,Костромская область,782010.0
1997,Краснодарский край,5114523.0
1997,Красноярский край,3085791.0
1997,Крым,
1997,Курганская область,1080825.0
1997,Курская область,1317566.0
1997,Ленинградская область,1689067.0
1997,Липецкая область,1244644.0
1997,Магаданская область,229148.0
1997,Марий Эл,753448.0
1997,Мордовия,942694.0
1997,Москва,9411236.0
1997,Московская область,6657710.0
1997,Мурманская область,1012124.0
1997,Ненецкий автономный округ,42549.0
1997,Нижегородская область,3691689.0
1997,Новгородская область,731464.0
1997,Новосибирская область,2729750.0
1997,Омская область,2156283.0
1997,Оренбургская область,2215936.0
1997,Орловская область,900489.0
1997,Пензенская область,1534965.0
1997,Пермский край,2926057.0
1997,Приморский край,2217109.0
1997,Псковская область,820534.0
1997,Республика Алтай,199933.0
1997,Республика Коми,1115737.0
1997,Республика Тыва,305404.0
1997,Ростовская область,4495520.0
1997,Рязанская область,1311627.0
1997,Самарская область,3305543.0
1997,Санкт-Петербург,4806641.0
1997,Саратовская область,2725785.0
1997,Сахалинская область,612329.0
1997,Свердловская область,4641304.0
1997,Севастополь,
1997,Северная Осетия,681778.0
1997,Смоленская область,1141255.0
1997,Ставропольский край,2706028.0
1997,Тамбовская область,1276001.0
